number,value,ELITE_SIZE,POP_SIZE,P_CROSSOVER_MAX,P_CROSSOVER_MIN,crossover_type,k,mutation_rate,rosenbrock_mean,salomon_mean,whitley_mean
1154,45.78711422407873,2,26,0.8078990915239896,0.2634893045227914,one_point,2,0.02320798110459202,48.99773032340325,0.3598737735480538,88.00373857528488
464,45.82529695487642,2,26,0.8437029318708078,0.2683156928287149,two_point,2,0.008218085642383226,68.6236235982295,0.319873346367078,68.53239392003267
689,45.98903018276997,0,26,0.8242720676697616,0.14567369801501798,two_point,4,0.009101215822487968,87.45778991491372,0.3398733460109228,50.16942728738529
985,46.016862355364474,4,20,0.8181825857954589,0.2641865185832203,one_point,2,0.008285064069970642,80.0251298798768,0.2798733467344517,57.74558383948217
246,46.02048306582029,0,28,0.8542951571942587,0.24190132054322439,two_point,6,0.008605260152130752,83.33740802401185,0.33987334610832953,54.38416782734068
1067,46.12507153577579,4,30,0.828058341038434,0.19487958274055042,two_point,4,0.009614792539177217,75.62514205698878,0.3198733463251784,62.43019920401341
978,46.14217498430575,2,20,0.8685911153100666,0.18966308709882504,two_point,2,0.008090334446921024,76.47496115132046,0.2598733495195759,61.691690452077225
1099,46.188203237262265,2,20,0.8192579485521521,0.1666041493659176,two_point,2,0.011164253612473488,70.66504207949386,0.25987334604614615,67.6396942862468
1174,46.20186476295776,2,26,0.7794757873613944,0.258994182882484,one_point,4,0.008196905792961739,74.97719615339587,0.39987334623543036,63.22852478924199
1072,46.209297558100815,4,30,0.8075029604786724,0.18659078410610552,two_point,4,0.007285010381806109,70.75707522191048,0.3398733459481007,67.53094410644385
192,46.22018699861295,0,22,0.80729417660253,0.20793751482389466,two_point,2,0.006498897546350867,67.71429868980539,0.2998733459701245,70.64638896006336
1037,46.28432064887769,2,28,0.8161237162611924,0.2412079626403344,two_point,2,0.013194807174319879,58.5103668409138,0.31987334858088373,80.02272175713838
1463,46.33507209152909,2,26,0.810284340003238,0.24513283307592254,one_point,2,0.00854368529052796,66.6605098185202,0.31987334594481853,72.02483311012227
1278,46.36043098548453,2,24,0.8127657137595096,0.27227196822666194,one_point,2,0.006843002675764471,87.92300552449053,0.299873346571667,50.85841408539138
1058,46.36462407468588,6,26,0.8291714986790288,0.1965981157293229,two_point,3,0.003978465964232682,78.12803185146565,0.3998733459996982,60.565967026592304
932,46.4002559571753,2,26,0.7839570950494095,0.2829136990959997,uniform,2,0.009600140271511654,69.44199042808043,0.3198733465304712,69.43890409691501
313,46.54422475255152,4,24,0.8148088022915866,0.25809432145147454,two_point,6,0.02027252904594147,68.79909573299163,0.3198733465316862,70.51370517813127
1162,46.568668447242345,6,26,0.785799564964601,0.26479026993490934,one_point,2,0.010211042812439753,58.28749875538466,0.2798733506532252,81.13863323568914
650,46.57978206242029,2,30,0.8092732166045997,0.1312106836200041,one_point,2,0.012184242285650751,70.46597403985778,0.37987334674553747,68.89349880065754
18,46.581067922771716,4,20,0.9171462720514616,0.21810566947051463,one_point,6,0.027843781385943345,70.74659601665012,0.27987336079741637,68.71673439086763
1333,46.66667283076026,2,20,0.797489076745896,0.25931752902508415,one_point,2,0.005259991879032437,82.19445110460458,0.3598733459531634,57.44569404172304
441,46.672459072426506,4,20,0.8993347384557123,0.2569391035643909,two_point,3,0.011855892540132171,66.63586880381506,0.23987334658486764,73.14163506687959
519,46.70033681219976,6,22,0.819522804865894,0.19908596910764437,two_point,5,0.022384330733463402,49.445450835165865,0.25987334681099905,90.39568625462239
552,46.71525972420762,0,30,0.7150866727428432,0.13815136390879992,two_point,2,0.017571745024554993,67.2622716904722,0.33987335238075456,72.54363412976991
1396,46.757509827118675,2,26,0.7856080138020156,0.2690105870669025,one_point,2,0.006675390738117463,76.67647991868469,0.2798733459581815,63.31617621671317
914,46.86306270308027,2,20,0.8049029105541299,0.27514334416555536,one_point,2,0.012730167023789981,68.15216345206173,0.2598733520001223,72.17715130517894
793,46.910358241685316,4,22,0.814114158639045,0.2712763951476645,two_point,3,0.01460946955884285,60.26933288534735,0.2998733463526325,80.16186849335595
1245,46.931168180960526,2,26,0.8204242474711695,0.26708950204562626,two_point,2,0.012254627962298573,66.72959285042754,0.26018984332733003,73.80372184912673
1035,46.93197746078702,2,28,0.8140770781756967,0.25791602517533097,two_point,2,0.012477154564675965,56.03641519597253,0.2398734032063711,84.51964378318215
7,46.93669132024316,6,30,0.7629736119163557,0.24589772110696853,one_point,5,0.004791186658362652,75.93013739838408,0.49987334604230416,64.38006321630309
426,46.9741990527104,4,20,0.7807303324788035,0.26292460771300014,one_point,3,0.01621748634179841,80.03664513152442,0.3198733461115486,60.56607868049523
1201,47.023407412832334,2,26,0.8153856669353496,0.2894205331768654,one_point,4,0.011193524113350267,84.7776585535519,0.3398733461270655,55.95269033881804
1030,47.04728129824594,2,30,0.81394548389381,0.2708589015955378,one_point,2,0.012807140479095508,82.48633677011784,0.3198733466765957,58.33563377794339
951,47.1069388295577,6,26,0.7974236125011397,0.2854214440082752,two_point,4,0.0144106232527367,79.24838999605947,0.339873345872724,61.732553146740905
529,47.106955146629126,6,30,0.7216694351844414,0.201907638091241,two_point,4,0.02146814064986313,54.51764752189338,0.2598733511654089,86.54334456682857
929,47.119052390203116,2,26,0.7916296081269477,0.2567311197114693,uniform,2,0.009669132697183662,60.13765409086129,0.3598733475099513,80.8596297322381
782,47.40484443343561,4,30,0.7875983866904919,0.22122315738653497,two_point,4,0.011495428446237865,90.44394675807399,0.3198733461954189,51.45071319603742
141,47.42376421112811,4,30,0.9097467510629992,0.2996026961714429,one_point,4,0.011725035825067329,65.99727068488384,0.31987334605153517,75.95414860244894
266,47.42972182795739,2,24,0.8071851246975851,0.29496533103284595,one_point,2,0.023498735127917992,66.75756223261598,0.339873348805608,75.19172990245056
1093,47.522258365390165,2,20,0.8428529088204941,0.2903646214546439,one_point,2,0.011032640934921668,72.15677429307769,0.2798733475936773,70.13012745549914
1372,47.52645883274143,2,30,0.7747110507662617,0.2686981278925216,one_point,5,0.012273425867134247,84.90497961074827,0.2598733510435611,57.41452353643247
300,47.61238699541368,0,24,0.7948130707216429,0.21278123325571074,two_point,4,0.011634380609819868,88.08843583614134,0.2998733467532556,54.448851803346415
611,47.72894489984592,4,22,0.8292416891013821,0.14213708361449315,two_point,3,0.007754362752306987,92.54644938137288,0.35987334591666953,50.28051197224822
110,47.7915970286526,0,24,0.8390965933974486,0.26987948832334463,two_point,3,0.019737940976869914,77.18725532469429,0.27987334731200314,65.90766241395151
690,47.8044813251085,0,26,0.806740760911791,0.1474598593656753,two_point,4,0.018700934114704894,80.92998083526227,0.31987334694827596,62.163589793114966
174,47.810931339805194,2,26,0.801421294477194,0.2750067856317558,one_point,3,0.013162297184124391,68.14505545097003,0.3198733459450734,74.96786522250048
712,47.93268382990944,4,22,0.9268610238132641,0.2884820995115933,two_point,2,0.012686908353204502,66.76472197342005,0.2798733465960158,76.75345616971227
514,47.960857512054396,6,30,0.7905309501080588,0.19771168159182026,two_point,4,0.04481981129418335,41.96857949699653,0.44029145663656166,101.47370158253008
1113,47.99930474236552,2,20,0.7696153829838004,0.21991951766463746,one_point,2,0.018759614484869565,55.464791072791094,0.2798733505842398,88.2532498037212
476,48.023337472747876,2,24,0.9087229574432399,0.10408368373343145,two_point,3,0.0035312315165281945,72.51379337682089,0.41987334683572597,71.13634569458702
1239,48.0340027215741,2,28,0.8242573167352296,0.2659552191233371,two_point,2,0.012430850317129719,77.37826356972323,0.3198733460685512,66.40387124893053
1495,48.302860553019116,2,20,0.8110435692718535,0.247029403404919,one_point,2,0.005771014063600986,82.45042864506692,0.33987334602163466,62.11827966796881
863,48.31121312678658,2,26,0.8270739881276737,0.27322189770308103,one_point,2,0.002828222426369505,73.33711271473479,0.35987334672779364,71.23665331889718
1379,48.31319866616891,2,30,0.7848036497608788,0.1432743039811708,two_point,4,0.016036261924374816,80.04943907191543,0.31987334602418016,64.5702835805671
119,48.32897335330714,2,24,0.8414549339816725,0.22432508131237108,one_point,3,0.00892662841118651,99.21507332361148,0.27987334587509605,45.491973390434865
474,48.356040330030936,2,24,0.91346798482841,0.10560153369251407,two_point,2,0.015541624210260074,63.46969231844923,0.3198733813080459,81.27855529033553
842,48.38905530663164,2,30,0.820101920122642,0.2767462229376321,two_point,2,0.01033921696061574,87.32358594138317,0.23987334624785417,57.603706632263915
856,48.40344299120756,6,26,0.8175127817805198,0.2916405366368713,one_point,2,0.009994706911243751,67.53725562880169,0.2998733476852554,77.37319999713576
1128,48.41840284232751,0,26,0.7631822206912618,0.28147398437761706,one_point,2,0.008700975285501997,85.59924320021955,0.27987334756694143,59.37609197919603
703,48.492260182208746,4,30,0.833417961350492,0.1262977469383658,two_point,2,0.013529661696297619,77.1824637480276,0.27987334755847665,68.01444345104014
1028,48.502497611276674,4,30,0.8040661643076016,0.2702889802503429,one_point,2,0.006343659593205183,92.70382830982291,0.29987334773282015,52.5037911762743
279,48.62419837383129,4,30,0.8968190375285386,0.29594410257001497,two_point,2,0.014070325028099271,64.61463978876735,0.2998733470161921,80.95808198571035
1308,48.67904865304206,0,30,0.8312511108267504,0.17933392630276754,uniform,2,0.01447086957604912,66.00918089673526,0.27987334956094806,79.74809171282996
590,48.68858433102634,4,22,0.823796451315871,0.19506376197660968,two_point,3,0.005773599627653838,78.58319786854477,0.29987334604514243,67.18268177848911
1332,48.6922950041316,2,20,0.7977732639101992,0.2470172905998441,one_point,2,0.006455345678395213,79.20756628007268,0.33987334599100405,66.5294453863311
1254,48.77389758791812,4,26,0.8057747309776123,0.2633126284641272,two_point,2,0.012411225260578827,90.66797704664832,0.29987334992591036,55.35384236718011
943,48.79681826906698,2,26,0.842088615336191,0.17955034456752572,two_point,2,0.020308013459060192,70.02367091556778,0.3398733539200911,76.02691053771306
1383,48.799023494073104,2,30,0.773696415029412,0.26894712324062847,one_point,2,0.016511255748237603,66.84340248559897,0.2798777092594148,79.27379028736094
1263,48.814109316582226,4,30,0.779039095721945,0.26408568366468466,one_point,4,0.015421656381852628,83.3864082083724,0.3198733468227283,62.73604639455154
957,48.8240287770897,6,26,0.7759819946400147,0.20439428015786915,two_point,4,0.013229802982936445,82.24993070646607,0.2998733462672458,63.92228227853578
161,48.90985343100504,2,20,0.7983021049517783,0.1260589222848522,two_point,2,0.021140124251206753,61.095853109402086,0.2998733790847111,85.33383380452833
1297,48.99928300723443,6,26,0.8291707466881247,0.26617756939742615,two_point,2,0.010429244529290088,76.87967793901127,0.25987334809365464,69.85829773459838
1042,49.01012296928993,2,30,0.7927960410662194,0.2569571781981396,two_point,2,0.021973359141748583,55.00932448138966,0.28043116366226845,91.74061326281786
244,49.02246689695426,0,28,0.8827199848299272,0.1842896977969006,two_point,6,0.00932297084450529,80.44874742617462,0.3198733460447289,66.29877991864345
1496,49.026754577013406,2,20,0.810192755789388,0.2580747969441291,one_point,2,0.004823949844129088,86.00585555418385,0.3998733460834023,60.67453483077296
645,49.073548034438794,2,20,0.8106988736959133,0.13058134323117318,two_point,2,0.012457592688857273,86.20763999258341,0.27987336568699206,60.733130745045955
1365,49.09433980227643,4,26,0.8062495627211065,0.2650359604824917,one_point,2,0.008479743176494454,94.54028960947305,0.27987334588672896,52.46285645146952
332,49.132672875796686,0,24,0.8192208278020109,0.2068699835429321,two_point,3,0.005002334565113361,81.43008041486061,0.37987335593512445,65.58806485659431
818,49.22116629258418,0,26,0.8252123818691494,0.12837986261739476,two_point,2,0.005452559049961953,80.45501545982114,0.3198733459450091,66.88861007198639
1224,49.22753951329914,2,20,0.8004566000443081,0.2777545246218652,one_point,2,0.008069247076502205,83.58788618463758,0.2798733465942248,63.8148590086656
216,49.26123406139487,2,28,0.8741293939877742,0.12996554915907238,two_point,6,0.015137053723664095,70.86093068912785,0.31987334681349033,76.60289814824326
454,49.305965392889995,2,26,0.8141820760687755,0.14346166178984782,uniform,3,0.008434279343217409,82.1354175430158,0.2598733459664416,65.52260528968773
1464,49.37206274258269,2,26,0.7182163445466566,0.24448284986314983,one_point,2,0.008592401218813328,91.53460488106835,0.27987334625655563,56.30171000042318
36,49.45886163095179,4,24,0.8677496004477533,0.14913938323960893,two_point,3,0.016743682193648014,67.4306389466154,0.33987334761672117,80.60607259862326
1021,49.46368601552059,4,26,0.803961641388044,0.2795590963293251,one_point,2,0.00585450169192797,98.09232631814213,0.3198733459927071,49.97885838242693
268,49.55393701130543,2,24,0.8069794310795584,0.17858607792804235,one_point,2,0.032355693186264245,51.4190973013541,0.4199607299205452,96.82275300264163
250,49.69024343441797,2,22,0.838645462128036,0.13434120191937882,one_point,6,0.019655496333941015,80.97491528168197,0.29987334678676103,67.79594167478517
389,49.7172978077218,4,30,0.8027019425816622,0.24924443150231776,two_point,3,0.011163037746271927,79.40589235972352,0.3198733462992257,69.42612771714263
1344,49.73824749337669,2,20,0.7941510247022808,0.258959699617989,one_point,2,0.004622717877390832,88.39964401196353,0.35987334689708994,60.45522512126945
537,49.777875334411455,6,30,0.7028852677867667,0.21043621694582534,two_point,4,0.014786952246021471,76.64389205866715,0.31987334670079437,72.36986059786642
176,49.80331589306443,2,26,0.7917255391340593,0.27413756302144104,one_point,3,0.01290817536734399,95.87962828746973,0.29987334718732894,53.230446044536244
1292,49.83279856367321,6,26,0.8303832293234151,0.1630383298141616,two_point,3,0.009894036946069877,90.01704263692903,0.2798733498292648,59.20147970426134
1229,49.89621969716759,2,20,0.7998791244960075,0.27968781602384124,one_point,2,0.009522578869971873,83.79794860162421,0.2998733461238882,65.59083714375465
289,49.911921646040504,4,24,0.7914055374655028,0.19415312266681625,two_point,2,0.007195387622845276,88.72229435109081,0.2798733463691848,60.733597240661524
225,49.92614304879115,0,24,0.8740700227453705,0.22000956014176717,two_point,5,0.012385284177048404,88.15477144320553,0.29987335202140425,61.32378435114649
83,50.17720273407965,6,30,0.8496237912522939,0.1764362053699387,uniform,4,0.007537152302196984,86.38735842693832,0.39987334870518615,63.74437642659545
1371,50.17962808577328,2,30,0.7840196150288237,0.15286994165892237,one_point,2,0.020296433536240454,72.39411663165039,0.3798871617919722,77.76488046387747
1161,50.237211571536385,2,26,0.8116191805440396,0.2655517504546261,one_point,2,0.021990946018294003,80.7928442966369,0.2998735906251583,69.61891682734708
790,50.2497707990673,4,22,0.8462022267280572,0.20022706794719364,two_point,3,0.014674871742901005,69.08045317367113,0.35987334594329773,81.30898587758747
1375,50.2670474745799,2,30,0.7833626513632214,0.15017928727499713,two_point,5,0.020685641913938298,86.17656592182894,0.2798733477917462,64.34470315411899
821,50.38285061106302,0,26,0.7991544278359638,0.12825444276929113,two_point,3,0.003292633667586261,85.49259172464669,0.4198733480183588,65.23608676052402
