1,125.541,2,4,2,0.871,0.17,2,,,,,,k,n_elites,,,,,,,id,val,cr_type,k,n_elites,p_max,p_min,pop_size
1280,96.058,0,5,3,0.923,0.11,4,,,1279,116.517,one_point,5,6,0.923,0.11,28,,,,156,153.584,one_point,6,6,0.849,0.108,26
1281,84.052,0,5,3,0.931,0.112,4,,,1280,96.058,one_point,5,6,0.923,0.11,28,,,,568,153.809,two_point,5,6,0.839,0.279,24
1282,122.929,0,5,3,0.933,0.107,4,,,1281,84.052,one_point,5,6,0.931,0.112,28,,,,86,153.929,one_point,2,6,0.847,0.17,30
1283,121.101,0,5,3,0.921,0.106,4,,,1282,122.929,one_point,5,6,0.933,0.107,28,,,,626,154.285,uniform,3,6,0.83,0.3,24
1284,122.162,0,5,3,0.925,0.27,4,,,1283,121.101,one_point,5,6,0.921,0.106,28,,,,74,154.399,uniform,5,4,0.917,0.246,28
1285,85.544,0,5,3,0.925,0.107,4,,,1284,122.162,one_point,5,6,0.925,0.27,28,,,,949,154.462,one_point,5,6,0.885,0.193,24
1286,123.465,0,5,3,0.924,0.104,4,,,1285,85.544,one_point,5,6,0.925,0.107,28,,,,851,154.72,one_point,5,6,0.935,0.206,26
1287,125.003,0,5,3,0.934,0.105,4,,,1286,123.465,one_point,5,6,0.924,0.104,28,,,,520,155.209,one_point,5,4,0.837,0.275,30
1288,121.833,0,5,3,0.928,0.106,4,,,1287,125.003,one_point,5,6,0.934,0.105,28,,,,1102,155.317,one_point,5,6,0.946,0.22,24
1289,106.564,0,5,3,0.935,0.101,4,,,1288,121.833,one_point,5,6,0.928,0.106,28,,,,124,155.827,one_point,6,6,0.851,0.276,22
1290,137.269,0,5,3,0.934,0.28,4,,,1289,106.564,one_point,5,6,0.935,0.101,28,,,,151,155.937,one_point,6,6,0.856,0.128,26
1291,91.128,0,5,3,0.935,0.103,4,,,1290,137.269,one_point,5,6,0.934,0.28,28,,,,696,157.147,one_point,4,6,0.832,0.114,22
1292,151.312,0,5,3,0.927,0.103,4,,,1291,91.128,one_point,5,6,0.935,0.103,28,,,,974,157.826,one_point,5,6,0.879,0.206,24
1293,16474.539,0,5,0,0.935,0.103,4,,,1292,151.312,one_point,5,6,0.927,0.103,28,,,,1276,158.349,one_point,3,6,0.92,0.111,28
1294,23484.036,0,5,0,0.936,0.102,4,,,1293,16474.539,one_point,5,0,0.935,0.103,28,,,,781,158.684,one_point,5,6,0.938,0.108,26
1295,46103.929,0,4,0,0.936,0.101,3,,,1294,23484.036,one_point,5,0,0.936,0.102,28,,,,932,158.92,one_point,5,6,0.844,0.1,26
1296,121.594,0,4,3,0.94,0.101,3,,,1295,46103.929,one_point,4,0,0.936,0.101,26,,,,111,159.287,one_point,5,6,0.907,0.183,24
1297,49419.475,0,4,0,0.939,0.101,3,,,1296,121.594,one_point,4,6,0.94,0.101,26,,,,784,159.956,one_point,5,6,0.939,0.109,26
1298,102.326,0,5,3,0.94,0.1,3,,,1297,49419.475,one_point,4,0,0.939,0.101,26,,,,1059,160.957,one_point,5,6,0.948,0.113,26
1299,99.219,0,4,3,0.939,0.101,3,,,1298,102.326,one_point,5,6,0.94,0.1,26,,,,1379,161.317,one_point,5,6,0.945,0.105,26
1300,84.277,0,5,3,0.944,0.114,3,,,1299,99.219,one_point,4,6,0.939,0.101,26,,,,1459,161.554,uniform,5,4,0.933,0.122,24
1301,140.522,0,5,3,0.823,0.1,3,,,1300,84.277,one_point,5,6,0.944,0.114,26,,,,1240,161.579,one_point,5,2,0.904,0.24,28
1302,84.862,0,5,3,0.947,0.25,1,,,1301,140.522,one_point,5,6,0.823,0.1,26,,,,1101,161.582,one_point,3,2,0.947,0.222,24
1303,118.028,0,5,3,0.822,0.159,1,,,1302,84.862,one_point,5,6,0.947,0.25,22,,,,70,161.677,one_point,5,6,0.859,0.177,28
1304,80.71,0,5,3,0.946,0.112,1,,,1303,118.028,one_point,5,6,0.822,0.159,22,,,,1368,162.141,two_point,4,6,0.933,0.206,28
1305,130.004,0,5,3,0.945,0.114,1,,,1304,80.71,one_point,5,6,0.946,0.112,22,,,,1407,162.154,two_point,5,6,0.923,0.222,28
1306,107.228,0,5,3,0.946,0.114,1,,,1305,130.004,one_point,5,6,0.945,0.114,22,,,,278,162.531,one_point,5,2,0.847,0.118,20
1307,124.298,0,5,3,0.93,0.109,1,,,1306,107.228,one_point,5,6,0.946,0.114,22,,,,1311,162.584,one_point,5,6,0.932,0.223,20
1308,76.849,2,5,3,0.943,0.139,3,,,1307,124.298,one_point,5,6,0.93,0.109,22,,,,1332,162.6,two_point,5,2,0.85,0.26,26
1309,138.02,2,5,3,0.93,0.108,0,,,1308,76.849,uniform,5,6,0.943,0.139,26,,,,79,162.649,one_point,4,6,0.835,0.216,26
1310,102.934,2,5,3,0.93,0.107,0,,,1309,138.02,uniform,5,6,0.93,0.108,20,,,,390,163.31,uniform,6,6,0.839,0.215,26
1311,162.584,0,5,3,0.932,0.223,0,,,1310,102.934,uniform,5,6,0.93,0.107,20,,,,1050,163.922,one_point,5,6,0.864,0.1,26
1312,99.93,2,5,3,0.932,0.223,0,,,1311,162.584,one_point,5,6,0.932,0.223,20,,,,695,164.029,one_point,4,6,0.831,0.116,22
1313,138.514,2,5,3,0.943,0.108,0,,,1312,99.93,uniform,5,6,0.932,0.223,20,,,,1007,166.475,one_point,5,6,0.94,0.205,26
1314,84.568,0,5,3,0.926,0.235,3,,,1313,138.514,uniform,5,6,0.943,0.108,20,,,,507,166.62,two_point,6,2,0.81,0.248,24
1315,96.918,0,5,3,0.941,0.107,3,,,1314,84.568,one_point,5,6,0.926,0.235,26,,,,525,166.673,uniform,5,4,0.837,0.221,30
1316,238.829,0,5,3,0.924,0.106,3,,,1315,96.918,one_point,5,6,0.941,0.107,26,,,,622,166.758,uniform,3,6,0.932,0.297,24
1317,97.93,0,5,3,0.941,0.106,3,,,1316,238.829,one_point,5,6,0.924,0.106,26,,,,241,167.1,one_point,5,6,0.844,0.252,22
1318,114.401,0,5,3,0.924,0.106,3,,,1317,97.93,one_point,5,6,0.941,0.106,26,,,,1099,167.91,one_point,3,2,0.93,0.21,26
1319,83.905,0,5,3,0.943,0.106,3,,,1318,114.401,one_point,5,6,0.924,0.106,26,,,,608,168.168,two_point,5,6,0.847,0.291,20
1320,91.313,0,5,3,0.845,0.127,3,,,1319,83.905,one_point,5,6,0.943,0.106,26,,,,268,169.387,one_point,3,4,0.856,0.184,24
1321,85.53,0,5,3,0.845,0.246,4,,,1320,91.313,one_point,5,6,0.845,0.127,26,,,,1230,170.502,one_point,5,6,0.883,0.235,28
1322,96.1,0,5,3,0.912,0.127,4,,,1321,85.53,one_point,5,6,0.845,0.246,28,,,,396,170.78,one_point,6,6,0.882,0.202,22
1323,120.634,0,5,3,0.846,0.104,4,,,1322,96.1,one_point,5,6,0.912,0.127,28,,,,1199,171.345,one_point,5,6,0.935,0.104,26
1324,118.509,0,5,3,0.914,0.1,4,,,1323,120.634,one_point,5,6,0.846,0.104,28,,,,864,171.828,one_point,5,2,0.923,0.204,26
1325,95.626,0,5,3,0.833,0.129,4,,,1324,118.509,one_point,5,6,0.914,0.1,28,,,,821,172.061,one_point,5,6,0.945,0.204,26
1326,93.01,0,5,3,0.839,0.237,4,,,1325,95.626,one_point,5,6,0.833,0.129,28,,,,1381,172.153,one_point,5,2,0.838,0.117,26
1327,104.808,0,5,3,0.834,0.217,4,,,1326,93.01,one_point,5,6,0.839,0.237,28,,,,650,172.231,two_point,4,6,0.851,0.101,28
1328,94.615,1,5,3,0.95,0.257,3,,,1327,104.808,one_point,5,6,0.834,0.217,28,,,,81,172.474,one_point,4,6,0.835,0.224,26
1329,107.897,1,2,3,0.938,0.117,3,,,1328,94.615,two_point,5,6,0.95,0.257,26,,,,544,174.218,uniform,4,6,0.834,0.117,28
1330,306.171,1,2,1,0.938,0.22,3,,,1329,107.897,two_point,2,6,0.938,0.117,26,,,,5,174.756,one_point,5,6,0.935,0.123,24
1331,80.174,1,5,3,0.841,0.1,3,,,1330,306.171,two_point,2,2,0.938,0.22,26,,,,1221,175.423,one_point,3,6,0.948,0.212,28
1332,162.6,1,5,1,0.85,0.26,3,,,1331,80.174,two_point,5,6,0.841,0.1,26,,,,1335,175.836,one_point,5,6,0.85,0.26,22
1333,141.421,1,2,3,0.851,0.118,3,,,1332,162.6,two_point,5,2,0.85,0.26,26,,,,952,176.036,one_point,5,6,0.869,0.194,24
1334,121.271,1,5,3,0.937,0.1,3,,,1333,141.421,two_point,2,6,0.851,0.118,26,,,,255,176.82,one_point,3,6,0.861,0.282,28
1335,175.836,0,5,3,0.85,0.26,1,,,1334,121.271,two_point,5,6,0.937,0.1,26,,,,1235,177.774,one_point,5,2,0.928,0.237,28
1336,115.636,0,3,3,0.852,0.113,1,,,1335,175.836,one_point,5,6,0.85,0.26,22,,,,560,179.009,uniform,6,6,0.831,0.173,28
1337,232.221,0,3,3,0.818,0.112,1,,,1336,115.636,one_point,3,6,0.852,0.113,22,,,,1129,180.713,two_point,5,6,0.846,0.205,24
1338,98.767,0,3,3,0.851,0.11,1,,,1337,232.221,one_point,3,6,0.818,0.112,22,,,,25,182.317,uniform,2,4,0.858,0.257,26
1339,113.105,0,3,3,0.837,0.227,1,,,1338,98.767,one_point,3,6,0.851,0.11,22,,,,984,182.483,one_point,5,2,0.85,0.211,26
1340,105.333,0,3,3,0.947,0.111,4,,,1339,113.105,one_point,3,6,0.837,0.227,22,,,,89,183.122,one_point,2,6,0.848,0.211,30
1341,138.493,0,3,3,0.837,0.11,1,,,1340,105.333,one_point,3,6,0.947,0.111,28,,,,19,184.984,one_point,3,6,0.828,0.296,22
1342,80.225,0,5,3,0.947,0.244,4,,,1341,138.493,one_point,3,6,0.837,0.11,22,,,,102,185.111,one_point,3,2,0.855,0.21,20
1343,114.854,0,5,3,0.947,0.228,4,,,1342,80.225,one_point,5,6,0.947,0.244,28,,,,521,186.135,one_point,5,4,0.837,0.114,30
1344,94.336,0,5,3,0.944,0.104,4,,,1343,114.854,one_point,5,6,0.947,0.228,28,,,,45,186.341,one_point,5,6,0.866,0.288,24
1345,115.363,0,5,3,0.809,0.242,5,,,1344,94.336,one_point,5,6,0.944,0.104,28,,,,104,186.584,one_point,3,2,0.854,0.284,20
1346,139.452,0,5,3,0.841,0.106,4,,,1345,115.363,one_point,5,6,0.809,0.242,30,,,,1350,188.312,uniform,5,6,0.827,0.104,26
1347,76.155,0,5,3,0.943,0.243,5,,,1346,139.452,one_point,5,6,0.841,0.106,28,,,,266,189.82,one_point,3,4,0.85,0.295,24
1348,131.613,0,5,3,0.841,0.244,5,,,1347,76.155,one_point,5,6,0.943,0.243,30,,,,31,189.902,one_point,4,2,0.816,0.151,22
1349,144.947,2,5,3,0.846,0.105,3,,,1348,131.613,one_point,5,6,0.841,0.244,30,,,,332,191.051,uniform,4,4,0.934,0.218,28
1350,188.312,2,5,3,0.827,0.104,3,,,1349,144.947,uniform,5,6,0.846,0.105,26,,,,22,191.505,uniform,2,4,0.859,0.253,26
1351,79.415,0,5,3,0.847,0.278,3,,,1350,188.312,uniform,5,6,0.827,0.104,26,,,,366,193.709,one_point,5,2,0.944,0.131,20
1352,104.156,2,5,3,0.841,0.104,3,,,1351,79.415,one_point,5,6,0.847,0.278,26,,,,546,194.059,uniform,4,6,0.835,0.116,28
1353,98.021,2,5,3,0.847,0.217,3,,,1352,104.156,uniform,5,6,0.841,0.104,26,,,,524,194.55,one_point,5,4,0.839,0.274,30
1354,110.584,2,5,3,0.846,0.105,3,,,1353,98.021,uniform,5,6,0.847,0.217,26,,,,29,195.628,one_point,4,2,0.816,0.151,22
1355,135.527,2,5,3,0.942,0.1,3,,,1354,110.584,uniform,5,6,0.846,0.105,26,,,,578,198.588,two_point,5,6,0.819,0.252,24
1356,104.728,0,5,2,0.941,0.234,3,,,1355,135.527,uniform,5,6,0.942,0.1,26,,,,788,198.844,one_point,5,6,0.936,0.265,26
1357,77.53,0,5,3,0.857,0.233,3,,,1356,104.728,one_point,5,4,0.941,0.234,26,,,,381,199.511,one_point,5,6,0.859,0.168,28
1358,128.419,0,5,2,0.942,0.236,3,,,1357,77.53,one_point,5,6,0.857,0.233,26,,,,1072,200.113,one_point,5,6,0.817,0.274,24
1359,93.537,0,5,2,0.94,0.25,3,,,1358,128.419,one_point,5,4,0.942,0.236,26,,,,367,201.107,one_point,5,2,0.856,0.128,20
1360,90.102,0,5,3,0.94,0.123,3,,,1359,93.537,one_point,5,4,0.94,0.25,26,,,,269,201.703,one_point,3,4,0.848,0.112,24
1361,123.048,0,5,2,0.94,0.109,3,,,1360,90.102,one_point,5,6,0.94,0.123,26,,,,23,202.304,uniform,2,4,0.8,0.261,26
1362,96.476,0,4,3,0.813,0.22,4,,,1361,123.048,one_point,5,4,0.94,0.109,26,,,,326,203.227,uniform,2,6,0.833,0.247,28
1363,118.913,1,4,3,0.814,0.109,4,,,1362,96.476,one_point,4,6,0.813,0.22,28,,,,868,203.798,one_point,5,2,0.944,0.195,26
1364,99.28,1,4,3,0.936,0.213,4,,,1363,118.913,two_point,4,6,0.814,0.109,28,,,,311,206.588,one_point,4,6,0.904,0.24,26
1365,102.412,1,4,3,0.935,0.1,4,,,1364,99.28,two_point,4,6,0.936,0.213,28,,,,1455,206.842,uniform,2,4,0.95,0.219,24
1366,87.98,1,5,3,0.937,0.22,4,,,1365,102.412,two_point,4,6,0.935,0.1,28,,,,1096,207.236,one_point,3,2,0.945,0.219,26
1367,111.669,1,5,3,0.936,0.22,4,,,1366,87.98,two_point,5,6,0.937,0.22,28,,,,365,211.05,one_point,5,2,0.854,0.114,20
1368,162.141,1,4,3,0.933,0.206,4,,,1367,111.669,two_point,5,6,0.936,0.22,28,,,,607,215.318,two_point,5,2,0.847,0.285,20
1369,92.479,1,5,3,0.936,0.207,4,,,1368,162.141,two_point,4,6,0.933,0.206,28,,,,867,216.064,one_point,5,2,0.922,0.2,26
1370,109.686,0,5,3,0.844,0.208,1,,,1369,92.479,two_point,5,6,0.936,0.207,28,,,,35,216.914,one_point,4,2,0.818,0.161,22
1371,96.898,0,5,3,0.917,0.206,1,,,1370,109.686,one_point,5,6,0.844,0.208,22,,,,1382,219.056,one_point,5,2,0.838,0.1,26
1372,85.371,0,5,3,0.842,0.208,1,,,1371,96.898,one_point,5,6,0.917,0.206,22,,,,815,219.559,one_point,5,2,0.944,0.23,26
1373,93.802,0,5,3,0.844,0.21,1,,,1372,85.371,one_point,5,6,0.842,0.208,22,,,,1135,222.478,two_point,5,6,0.843,0.209,24
1374,150.745,0,5,3,0.843,0.136,1,,,1373,93.802,one_point,5,6,0.844,0.21,22,,,,1418,226.435,two_point,5,6,0.933,0.232,28
1375,117.493,0,5,3,0.844,0.114,1,,,1374,150.745,one_point,5,6,0.843,0.136,22,,,,277,227.21,one_point,5,2,0.836,0.288,20
1376,84.078,0,5,3,0.908,0.154,1,,,1375,117.493,one_point,5,6,0.844,0.114,22,,,,1237,228.675,one_point,5,2,0.861,0.23,28
1377,82.1,0,5,3,0.837,0.114,3,,,1376,84.078,one_point,5,6,0.908,0.154,22,,,,625,231.363,uniform,5,6,0.897,0.299,24
1378,118.466,0,5,3,0.825,0.115,3,,,1377,82.1,one_point,5,6,0.837,0.114,26,,,,1337,232.221,one_point,3,6,0.818,0.112,22
1379,161.317,0,5,3,0.945,0.105,3,,,1378,118.466,one_point,5,6,0.825,0.115,26,,,,24,234.855,uniform,2,4,0.805,0.254,26
1380,146.213,0,5,1,0.824,0.225,3,,,1379,161.317,one_point,5,6,0.945,0.105,26,,,,511,235.421,two_point,3,6,0.843,0.11,26
1381,172.153,0,5,1,0.838,0.117,3,,,1380,146.213,one_point,5,2,0.824,0.225,26,,,,370,238.273,one_point,5,2,0.944,0.121,20
1382,219.056,0,5,1,0.838,0.1,3,,,1381,172.153,one_point,5,2,0.838,0.117,26,,,,1316,238.829,one_point,5,6,0.924,0.106,26
1383,141.618,0,5,1,0.824,0.268,3,,,1382,219.056,one_point,5,2,0.838,0.1,26,,,,28,239.587,one_point,2,4,0.809,0.256,26
1384,133.049,0,5,1,0.834,0.239,3,,,1383,141.618,one_point,5,2,0.824,0.268,26,,,,34,246.534,one_point,4,2,0.817,0.157,22
1385,107.107,0,5,3,0.926,0.108,2,,,1384,133.049,one_point,5,2,0.834,0.239,26,,,,14,246.93,two_point,3,2,0.876,0.224,28
1386,94.464,0,5,3,0.832,0.108,2,,,1385,107.107,one_point,5,6,0.926,0.108,24,,,,610,250.689,two_point,3,2,0.837,0.284,24
1387,26019.546,0,5,0,0.855,0.108,2,,,1386,94.464,one_point,5,6,0.832,0.108,24,,,,33,252.952,one_point,4,2,0.817,0.156,22
1388,22677.855,0,5,0,0.944,0.238,2,,,1387,26019.546,one_point,5,0,0.855,0.108,24,,,,281,262.346,one_point,3,2,0.843,0.258,20
1389,25008.413,0,5,0,0.833,0.109,2,,,1388,22677.855,one_point,5,0,0.944,0.238,24,,,,982,265.348,one_point,5,2,0.889,0.193,22
1390,132.969,0,5,3,0.833,0.215,2,,,1389,25008.413,one_point,5,0,0.833,0.109,24,,,,505,268.057,two_point,6,2,0.828,0.284,24
1391,126.225,1,5,3,0.948,0.214,4,,,1390,132.969,one_point,5,6,0.833,0.215,24,,,,103,268.067,one_point,3,2,0.855,0.291,20
1392,106.363,1,5,3,0.932,0.104,4,,,1391,126.225,two_point,5,6,0.948,0.214,28,,,,983,270.126,one_point,5,2,0.87,0.189,22
1393,68.487,1,5,3,0.93,0.215,4,,,1392,106.363,two_point,5,6,0.932,0.104,28,,,,1100,270.856,one_point,3,2,0.946,0.215,24
1394,102.34,1,5,3,0.947,0.104,4,,,1393,68.487,two_point,5,6,0.93,0.215,28,,,,107,282.02,one_point,5,2,0.838,0.182,24
1395,122.02,1,5,3,0.947,0.1,4,,,1394,102.34,two_point,5,6,0.947,0.104,28,,,,105,282.699,one_point,5,2,0.901,0.183,24
1396,85.542,1,5,3,0.82,0.104,4,,,1395,122.02,two_point,5,6,0.947,0.1,28,,,,720,284.711,one_point,5,2,0.943,0.101,28
1397,81.108,1,5,3,0.929,0.1,4,,,1396,85.542,two_point,5,6,0.82,0.104,28,,,,921,293.053,two_point,5,6,0.95,0.109,26
1398,87.568,1,5,3,0.932,0.216,4,,,1397,81.108,two_point,5,6,0.929,0.1,28,,,,205,293.156,one_point,6,6,0.857,0.286,20
1399,99.158,1,5,3,0.929,0.226,4,,,1398,87.568,two_point,5,6,0.932,0.216,28,,,,1098,305.025,one_point,3,2,0.93,0.219,26
1400,88.352,1,5,3,0.93,0.228,4,,,1399,99.158,two_point,5,6,0.929,0.226,28,,,,1330,306.171,two_point,2,2,0.938,0.22,26
1401,109.181,1,5,3,0.933,0.223,4,,,1400,88.352,two_point,5,6,0.93,0.228,28,,,,1097,320.693,one_point,3,2,0.946,0.212,26
1402,115.05,1,5,3,0.928,0.227,4,,,1401,109.181,two_point,5,6,0.933,0.223,28,,,,609,325.192,two_point,3,2,0.836,0.289,20
1403,101.96,1,5,3,0.929,0.223,4,,,1402,115.05,two_point,5,6,0.928,0.227,28,,,,235,325.948,one_point,5,2,0.852,0.198,30
1404,90.561,1,5,3,0.926,0.224,4,,,1403,101.96,two_point,5,6,0.929,0.223,28,,,,1241,339.348,one_point,2,2,0.902,0.24,28
1405,91.996,1,5,3,0.927,0.223,4,,,1404,90.561,two_point,5,6,0.926,0.224,28,,,,32,372.396,one_point,4,2,0.817,0.162,22
1406,120.456,1,5,3,0.926,0.216,4,,,1405,91.996,two_point,5,6,0.927,0.223,28,,,,165,12001.06,one_point,6,0,0.885,0.101,28
1407,162.154,1,5,3,0.923,0.222,4,,,1406,120.456,two_point,5,6,0.926,0.216,28,,,,51,12814.964,one_point,6,0,0.89,0.124,20
1408,142.938,1,5,3,0.93,0.106,4,,,1407,162.154,two_point,5,6,0.923,0.222,28,,,,163,12898.221,one_point,6,0,0.865,0.101,28
1409,81.671,1,5,3,0.926,0.217,4,,,1408,142.938,two_point,5,6,0.93,0.106,28,,,,50,13365.292,one_point,6,0,0.893,0.121,20
1410,91.3,1,3,3,0.93,0.163,4,,,1409,81.671,two_point,5,6,0.926,0.217,28,,,,55,14325.159,two_point,6,0,0.885,0.123,20
1411,120.933,1,3,3,0.926,0.105,4,,,1410,91.3,two_point,3,6,0.93,0.163,28,,,,374,14823.509,one_point,6,0,0.849,0.254,22
1412,122.41,1,3,3,0.93,0.201,4,,,1411,120.933,two_point,3,6,0.926,0.105,28,,,,54,14916.386,two_point,6,0,0.887,0.136,20
1413,116.917,1,5,3,0.933,0.147,4,,,1412,122.41,two_point,3,6,0.93,0.201,28,,,,373,15058.698,one_point,6,0,0.812,0.113,22
1414,150.208,1,3,3,0.932,0.108,4,,,1413,116.917,two_point,5,6,0.933,0.147,28,,,,376,15674.85,one_point,6,0,0.812,0.112,22
1415,95.733,1,5,3,0.934,0.232,4,,,1414,150.208,two_point,3,6,0.932,0.108,28,,,,6,15766.079,two_point,6,0,0.882,0.208,20
1416,113.681,1,5,3,0.934,0.201,4,,,1415,95.733,two_point,5,6,0.934,0.232,28,,,,1293,16474.539,one_point,5,0,0.935,0.103,28
1417,105.464,1,5,3,0.933,0.1,4,,,1416,113.681,two_point,5,6,0.934,0.201,28,,,,56,16558.11,two_point,6,0,0.852,0.121,20
1418,226.435,1,5,3,0.933,0.232,4,,,1417,105.464,two_point,5,6,0.933,0.1,28,,,,377,16738.777,one_point,6,0,0.817,0.108,22
1419,119.964,1,5,3,0.922,0.23,3,,,1418,226.435,two_point,5,6,0.933,0.232,28,,,,685,19603.734,uniform,5,0,0.841,0.106,28
1420,105.699,1,5,3,0.938,0.112,3,,,1419,119.964,two_point,5,6,0.922,0.23,26,,,,53,19614.308,two_point,6,0,0.893,0.132,20
1421,111.886,2,5,3,0.924,0.111,3,,,1420,105.699,two_point,5,6,0.938,0.112,26,,,,1057,20008.993,one_point,5,0,0.883,0.1,24
1422,100.325,2,5,3,0.923,0.1,3,,,1421,111.886,uniform,5,6,0.924,0.111,26,,,,13,20073.254,two_point,5,0,0.901,0.101,28
1423,119.816,2,5,3,0.94,0.104,3,,,1422,100.325,uniform,5,6,0.923,0.1,26,,,,491,20990.198,one_point,5,0,0.835,0.294,28
1424,113.041,2,5,3,0.922,0.11,3,,,1423,119.816,uniform,5,6,0.94,0.104,26,,,,233,21473.325,one_point,5,0,0.81,0.19,30
1425,75.141,2,5,3,0.936,0.112,3,,,1424,113.041,uniform,5,6,0.922,0.11,26,,,,1053,22616.872,one_point,5,0,0.87,0.103,24
1426,80.845,1,5,3,0.938,0.212,3,,,1425,75.141,uniform,5,6,0.936,0.112,26,,,,139,22639.018,one_point,5,0,0.844,0.279,26
1427,136.57,1,5,3,0.936,0.212,3,,,1426,80.845,two_point,5,6,0.938,0.212,26,,,,1198,22669.501,one_point,5,0,0.95,0.103,26
1428,78.842,1,5,3,0.938,0.212,3,,,1427,136.57,two_point,5,6,0.936,0.212,26,,,,1388,22677.855,one_point,5,0,0.944,0.238,24
1429,88.452,1,5,3,0.939,0.249,2,,,1428,78.842,two_point,5,6,0.938,0.212,26,,,,1197,23014.556,one_point,5,0,0.815,0.105,26
1430,97.973,1,5,3,0.938,0.12,2,,,1429,88.452,two_point,5,6,0.939,0.249,24,,,,9,23065.53,two_point,5,0,0.944,0.231,28
1431,113.807,1,5,3,0.937,0.213,2,,,1430,97.973,two_point,5,6,0.938,0.12,24,,,,1128,23287.971,two_point,5,0,0.845,0.204,24
1432,113.33,1,5,3,0.938,0.249,2,,,1431,113.807,two_point,5,6,0.937,0.213,24,,,,3,23398.556,one_point,5,0,0.93,0.186,30
1433,87.555,1,5,3,0.849,0.119,4,,,1432,113.33,two_point,5,6,0.938,0.249,24,,,,1294,23484.036,one_point,5,0,0.936,0.102,28
1434,101.173,1,5,3,0.848,0.104,4,,,1433,87.555,two_point,5,6,0.849,0.119,28,,,,797,23595.14,one_point,5,0,0.933,0.247,26
1435,123.111,1,5,3,0.9,0.118,4,,,1434,101.173,two_point,5,6,0.848,0.104,28,,,,686,23943.351,uniform,5,0,0.95,0.187,28
1436,86.372,1,5,3,0.854,0.1,4,,,1435,123.111,two_point,5,6,0.9,0.118,28,,,,920,24021.214,one_point,5,0,0.943,0.104,26
1437,152.646,1,5,3,0.929,0.106,4,,,1436,86.372,two_point,5,6,0.854,0.1,28,,,,798,24407.686,one_point,5,0,0.933,0.251,26
1438,119.107,0,4,3,0.928,0.105,4,,,1437,152.646,two_point,5,6,0.929,0.106,28,,,,490,24553.21,one_point,5,0,0.836,0.295,28
1439,105.639,0,5,3,0.929,0.104,4,,,1438,119.107,one_point,4,6,0.928,0.105,28,,,,237,24649.784,one_point,5,0,0.815,0.211,22
1440,90.475,0,5,3,0.928,0.104,0,,,1439,105.639,one_point,5,6,0.929,0.104,28,,,,684,24967.821,one_point,5,0,0.95,0.158,28
1441,91.129,0,4,3,0.943,0.237,5,,,1440,90.475,one_point,5,6,0.928,0.104,20,,,,1389,25008.413,one_point,5,0,0.833,0.109,24
1442,94.91,0,4,3,0.943,0.238,5,,,1441,91.129,one_point,4,6,0.943,0.237,30,,,,1134,25103.401,two_point,5,0,0.844,0.216,24
1443,81.98,0,4,3,0.943,0.104,5,,,1442,94.91,one_point,4,6,0.943,0.238,30,,,,1200,25302.643,one_point,5,0,0.849,0.143,26
1444,89.198,0,5,3,0.944,0.237,3,,,1443,81.98,one_point,4,6,0.943,0.104,30,,,,795,25475.423,one_point,5,0,0.927,0.252,26
1445,117.021,0,5,3,0.943,0.175,0,,,1444,89.198,one_point,5,6,0.944,0.237,26,,,,914,25928.246,one_point,5,0,0.936,0.212,22
1446,81.055,0,5,3,0.84,0.109,3,,,1445,117.021,one_point,5,6,0.943,0.175,20,,,,794,25971.201,one_point,5,0,0.936,0.243,26
1447,122.116,0,5,3,0.84,0.108,3,,,1446,81.055,one_point,5,6,0.84,0.109,26,,,,1387,26019.546,one_point,5,0,0.855,0.108,24
1448,91.183,0,5,3,0.84,0.204,3,,,1447,122.116,one_point,5,6,0.84,0.108,26,,,,915,26073.413,one_point,5,0,0.936,0.104,22
1449,98.074,2,5,3,0.84,0.203,3,,,1448,91.183,one_point,5,6,0.84,0.204,26,,,,1461,26187.38,uniform,5,0,0.934,0.134,24
1450,130.024,2,5,3,0.84,0.22,3,,,1449,98.074,uniform,5,6,0.84,0.203,26,,,,916,26447.212,one_point,5,0,0.944,0.211,22
1451,122.591,2,5,3,0.844,0.218,2,,,1450,130.024,uniform,5,6,0.84,0.22,26,,,,800,27244.323,one_point,5,0,0.94,0.254,26
1452,68.979,2,5,3,0.933,0.123,2,,,1451,122.591,uniform,5,6,0.844,0.218,24,,,,683,27382.522,one_point,5,0,0.839,0.106,30
1453,127.842,2,5,3,0.845,0.218,2,,,1452,68.979,uniform,5,6,0.933,0.123,24,,,,1052,27571.582,one_point,5,0,0.871,0.104,20
1454,141.308,0,5,2,0.95,0.272,2,,,1453,127.842,uniform,5,6,0.845,0.218,24,,,,1132,27856.512,two_point,5,0,0.846,0.214,24
1455,206.842,2,2,2,0.95,0.219,2,,,1454,141.308,one_point,5,4,0.95,0.272,24,,,,682,28149.969,one_point,5,0,0.835,0.278,30
1456,106.509,2,5,2,0.845,0.219,2,,,1455,206.842,uniform,2,4,0.95,0.219,24,,,,372,28210.586,one_point,5,0,0.849,0.107,22
1457,144705.64,0,3,0,0.847,0.114,2,,,1456,106.509,uniform,5,4,0.845,0.219,24,,,,234,28301.788,two_point,5,0,0.807,0.19,22
1458,117.976,0,3,2,0.934,0.115,2,,,1457,144705.64,one_point,3,0,0.847,0.114,24,,,,919,28606.518,one_point,5,0,0.943,0.103,26
