number,value,crossover_type,k,n_elites,p_crossover_max,p_crossover_min,pop_size,rosenbrock_mean,salomon_mean,whitley_mean
955,62.93499116614867,two_point,3,2,0.8693781161805701,0.26601638232668295,30,123.14222161954315,0.2998733459674113,65.36287853293544
744,62.965062809182406,two_point,3,6,0.8387062680793743,0.21264803648009975,20,122.21950556121044,0.3598733493968094,66.31580951693999
2084,62.98043040872099,one_point,3,4,0.9414877864851444,0.1170075506364182,20,138.036291907082,0.3798733459915631,50.52512597308941
447,63.06189053083677,uniform,3,2,0.9157969309692873,0.2578352668302341,28,131.14160795971117,0.2598733462123851,57.78419028658677
2061,63.11585520475571,uniform,3,4,0.8857400873118436,0.2590320969617591,30,132.58023326417057,0.23987335029944692,56.52745899979711
461,63.146829019222594,uniform,3,2,0.9197859852962341,0.2709289849672345,28,129.27140166887497,0.23987334872482574,59.92921204006799
749,63.179399518959805,two_point,3,2,0.838402485011848,0.2715873596793583,28,132.5323645760906,0.29987334597473125,56.70596063481408
564,63.21497377313981,two_point,3,2,0.8510687146826114,0.25849606591397456,30,131.383972598596,0.2598733459996389,58.00107537482381
1391,63.22724079474784,one_point,4,2,0.893775816037121,0.23206468491334578,30,128.06140955660302,0.21987334631745709,61.40043948132304
19,63.262496705957226,uniform,5,4,0.8970879499907114,0.11227889607546997,28,125.99094758354647,0.319873377113123,63.47666915721207
1155,63.26499451691629,uniform,3,6,0.9193737229240988,0.29200532302818993,28,133.72088394712733,0.27987334648111445,55.79422625714043
747,63.30799904210371,two_point,3,2,0.8822248530743272,0.2703881403025837,28,127.06998216524157,0.23987334883944578,62.61414161223011
575,63.312589281770805,one_point,3,6,0.9123631574797194,0.24932383578991774,26,125.57878641781008,0.2998733460289732,64.05910808147334
1222,63.33908382926509,two_point,3,6,0.8378001943313068,0.17480266531097738,26,141.3167198393898,0.27987334598658065,48.42065830241891
666,63.446876828605674,two_point,3,2,0.8325622092423501,0.23800881248417366,28,124.04586438164135,0.2998733464166867,65.99489275775898
471,63.49558651816813,uniform,3,6,0.8543564431354599,0.2837833663154585,28,127.12685673747151,0.29987334616190203,63.06002947087099
1648,63.49706911852679,one_point,3,4,0.9004697664218135,0.26064861497897057,30,117.70085417243767,0.2598733460753325,72.53047983706736
2057,63.51956719253781,one_point,3,4,0.8895568205734731,0.2571800912851598,30,139.99581790039434,0.2798733460538839,50.283010331165215
404,63.56525563896471,one_point,2,2,0.9009975542929355,0.2714284854948347,26,126.89979019457428,0.25987334619112273,63.53610337612871
323,63.597951246451366,one_point,3,2,0.9152369435131338,0.1602285008828922,30,126.58225448589212,0.29987334697667295,63.9117259064853
1468,63.6013086287874,one_point,3,2,0.8763601384154918,0.24486925835314133,30,137.187049161438,0.2998733482912156,53.317003376633
510,63.641088967312875,one_point,3,2,0.9119117188615432,0.26835754336408546,30,132.67287938632074,0.2598733462401074,57.99051416937779
1607,63.64860376154371,two_point,3,2,0.894263447317348,0.25978846501950054,30,133.29671870112156,0.2998733461448744,57.34921923736471
712,63.89713438868473,uniform,3,2,0.8359810012976001,0.24465172288767964,28,137.6468389659165,0.19987334617073857,53.84469085396697
58,63.8996121985816,two_point,5,6,0.8295844017842678,0.1000359735644909,26,139.77382862876604,0.29987334610974364,51.62513462086902
1647,63.935548533669994,one_point,3,4,0.8929862697709263,0.26152983585303824,26,129.51866557207137,0.29987334613385086,61.988106682804755
1057,63.95397574593133,uniform,3,2,0.9267697439887893,0.2459766603068441,20,124.25334673901939,0.23987334627224888,67.36870715250235
1019,64.00403344135657,uniform,3,2,0.8453121865457568,0.23541871114142426,30,122.39902638012495,0.339873346074178,69.27320059787057
505,64.01353621885859,one_point,3,2,0.9059958307960262,0.27900903006922384,30,128.94570521104893,0.2998733462191396,62.79503009930771
1695,64.02853784521933,one_point,6,2,0.8751761164009197,0.2504841064476272,30,130.02768034295894,0.3398733460757523,61.71805984662329
1935,64.15828420217447,one_point,3,4,0.8908550807976847,0.23757051330172976,20,120.22558332372573,0.33987334665071434,71.90939593614696
927,64.19573495538401,two_point,6,2,0.8889733231917256,0.25814999517578413,22,136.31659044407348,0.31987334602961526,55.950741076048914
1028,64.26408816726747,uniform,3,4,0.8447229204085859,0.14439373287511334,26,109.18708387639006,0.3998733460611402,83.20530727935122
415,64.29884505206012,uniform,3,2,0.8482271364588158,0.2791101842647015,24,145.74923133205624,0.2798733459614013,46.86743047816269
1327,64.32014458047102,one_point,3,2,0.8880106121564272,0.23346713439194175,30,134.77580992700558,0.33987334619246473,57.84475046821501
2011,64.42433912286178,uniform,3,2,0.8876420704447208,0.20081275652226366,30,119.06996328353189,0.2798733460062101,73.92318073904725
758,64.43966029152853,two_point,3,2,0.9108192872341113,0.27214319004728554,30,142.912102144814,0.2798733492608972,50.12700538051067
921,64.46521949308372,two_point,3,6,0.9263819066995134,0.27748872753344245,24,131.0543458520103,0.2998733460334015,62.041439281207445
194,64.52573085217777,uniform,5,4,0.9439775357747816,0.25627730189025233,24,134.7137639821347,0.3198733460991191,58.54355522829947
1127,64.58205087510774,uniform,3,2,0.8438966165090369,0.2771777778458461,28,144.16692327908936,0.23987334777654729,49.33935599845731
1808,64.6198395399262,one_point,3,2,0.8834362068873821,0.2413377586612976,30,128.22950463058723,0.3398733461315047,65.29014064305989
1870,64.64605347199385,one_point,3,4,0.8898084508601259,0.12169445722303067,26,127.83266646915192,0.2798733465115134,65.82562060031809
250,64.72030831593534,two_point,2,6,0.838115050166777,0.25310962575438795,30,133.5031751343324,0.3598733461471546,60.297876467326454
493,64.78412080616825,uniform,3,6,0.9233290995429198,0.23777434949945492,30,123.74159174256522,0.23987335171237162,70.37089732422717
1108,64.81620077916642,one_point,2,4,0.8298145645670689,0.12138328390549497,26,120.45509516021642,0.3198733466316001,73.67363383065126
967,64.82010605586247,uniform,3,6,0.8638998143024812,0.19811730483171308,28,136.96369263915454,0.29987334630791646,57.19675218212494
110,64.87589491394444,uniform,4,2,0.845718216848361,0.2087623546244719,30,135.19101309564434,0.3398733460002154,59.096798300188766
66,64.89158945007998,uniform,4,4,0.8415268657997289,0.2652039059338245,28,134.7985598877092,0.2798733465504092,59.59633511598033
1596,64.91568118130867,one_point,3,2,0.8949586087066873,0.25187892797380856,26,132.69459236921398,0.29987334782419056,61.75257782688783
7,64.93182268523269,two_point,4,0,0.8171970214280421,0.17608010373862454,20,98.57726411110721,0.6206252084702759,95.59757873612058
1081,64.93735672601385,uniform,3,6,0.9042586411584685,0.2731213139495021,28,129.21065627845522,0.2998733482358954,65.3015405513504
1845,64.96471376296671,one_point,3,4,0.9049112322176194,0.23918246623844416,30,126.9374115427519,0.29987334609667454,67.65685640005157
1807,64.98179309608692,one_point,3,2,0.8852384683889993,0.24056533071700476,30,130.2682521682943,0.2798733462949876,64.39725377367145
226,65.0772785868661,one_point,5,6,0.9358060283393,0.13861921504336117,22,94.38615016521784,0.3598733459953253,100.48581224938513
561,65.13650685234275,two_point,3,2,0.9034235100611173,0.2795257759113132,30,134.3453903832902,0.2998733459701245,60.764256827767895
146,65.1449230546694,uniform,6,6,0.8813862097686145,0.2113190620046591,20,135.26041497521095,0.3598733459477148,59.814480842849584
98,65.154420255065,two_point,3,6,0.9209039892524653,0.18460126723659914,30,141.02872581116753,0.3398733476992214,54.094661606328245
690,65.20021506241494,one_point,4,0,0.887181790582177,0.2585026601960939,30,111.07420350573211,0.5132239235613179,84.01321775795138
251,65.20901344194732,uniform,5,0,0.8391405517920475,0.16265951409328927,20,122.17586945849052,0.419876041014136,73.0312948263373
1326,65.21609182986066,one_point,3,2,0.8805962171172556,0.23914035854977017,30,143.14859868284188,0.23987334652767336,52.25980346021241
1724,65.23654601262868,two_point,3,4,0.884244017903929,0.1196397779234022,22,136.62359450833486,0.3398733466192864,58.74617018293187
2031,65.2590439771188,two_point,2,4,0.8966999039258837,0.10000340414380647,30,125.7651185619615,0.25987334667248574,69.75214002272241
2068,65.38931499462598,two_point,5,2,0.8913023738894772,0.2541814398765034,22,139.3538869563405,0.27987334597516483,56.53418468156227
260,65.42249167131747,uniform,6,4,0.8615950331119964,0.11509722631553788,24,142.5747053121228,0.37987334588468585,53.31289635594494
384,65.4837551148932,two_point,3,2,0.891528902333502,0.25950699660528204,26,146.1755971678022,0.25987334613419455,50.01579483074319
2121,65.61367037606048,one_point,3,2,0.8759964101896041,0.2389268556099575,30,146.3394906590271,0.29987334620203354,50.20164712295231
2049,65.64097170855685,one_point,3,2,0.8799166951705077,0.1234546373075555,26,129.65081740791686,0.2598733461920216,67.01222437156167
1207,65.64212729918069,uniform,3,0,0.8914686078936304,0.20994146989755935,30,67.18288262237586,0.6789013996662469,129.06459787549997
1002,65.64392430673242,uniform,3,6,0.8499465914142132,0.22354271986032215,22,131.63266900178004,0.23987334596728202,65.05923057244993
425,65.76367873902986,uniform,3,6,0.8508181499957828,0.2543761940234716,28,142.35636674338411,0.31987334601215806,54.614796127693296
1869,65.83467430051907,one_point,3,4,0.8850612006649263,0.109209241779205,26,154.5601349683961,0.29987335517407326,42.64401457798702
1091,65.83533933376982,two_point,3,2,0.8960675510076486,0.25857650929846415,30,146.8626773235268,0.25987334631520187,50.38346733146745
2024,65.85874093839242,one_point,3,2,0.8743392285289603,0.2653773904874636,30,132.65374001203867,0.25987334653595895,64.6626094566026
1267,65.86463933209653,one_point,3,2,0.9338918744310861,0.215330542154231,30,135.80361344186605,0.2398733465895589,61.55043120783398
1344,65.89059575385771,one_point,4,2,0.881666245845852,0.2293693587720937,30,144.57435776916049,0.29987334595308124,52.797556146459556
1083,66.00493357023217,uniform,3,6,0.9103277620758468,0.2733219840914536,28,136.00115951247147,0.33987334594907254,61.673767852275965
2089,66.11410168302996,one_point,3,4,0.8432005688389171,0.10291753928859697,30,138.9782527523268,0.3198733481737329,59.04417894858934
741,66.14864389113643,uniform,2,6,0.898051873451119,0.26538075525375127,20,136.68806543772888,0.259873348000849,61.49799288767959
188,66.19142965684937,uniform,5,6,0.8617968203758348,0.2490956207039277,24,133.78148692627354,0.2798733460281507,64.51292869824638
1593,66.22080726451138,one_point,3,2,0.8979944940437612,0.25233655445009573,26,133.84618278499866,0.25987334760282704,64.55636566093264
1567,66.24302482354257,one_point,3,4,0.8880449916183601,0.23426388918453983,30,140.6801162873529,0.31987334649019494,57.729084836784615
1956,66.28146791653926,two_point,3,4,0.8942633604155427,0.24080134351131097,30,133.61116463284748,0.25987334671292917,64.97336577005733
877,66.34651535931407,one_point,3,4,0.9225770434417383,0.25598116159820716,30,143.19399196983443,0.31987334619113716,55.525680761916625
283,66.36680895944306,uniform,5,2,0.8500276363486594,0.2690679505954035,28,141.13051438478982,0.3398733461040687,57.630039147435284
2125,66.38727331835776,one_point,3,2,0.8497742783775996,0.24049591616953525,30,135.53130388768517,0.2798733466754414,63.350642720712656
229,66.51704727909517,one_point,5,6,0.9153418079873991,0.1385539346511199,26,118.0458264402292,0.3398733460069078,81.16544205104937
1653,66.74405038993957,one_point,3,2,0.892654602461453,0.2517380898424334,26,143.11478275686352,0.2598733464191655,56.857495066536046
907,66.80110666881454,two_point,3,2,0.9079495331759694,0.24717389503901546,30,132.3593664135459,0.2398733464354083,67.80408024646232
176,66.81760425091336,two_point,4,6,0.8416338234110511,0.192313059229094,24,135.54282052687194,0.2998733459859189,64.61011887988221
1879,66.84146415499083,one_point,6,4,0.8792762185492429,0.11704663212211981,30,133.3428271320185,0.31987334714487015,66.86169198580914
1980,66.8538842549109,one_point,3,2,0.8840662142257034,0.2346426159300456,30,128.38749953303304,0.27987334589933294,71.8942798858003
24,66.85668906239056,uniform,6,4,0.9264062464231659,0.13292207173973355,20,146.3297614428737,0.37987335060429367,53.86043239369369
1735,66.9023394973665,one_point,5,2,0.8960587853209129,0.1097248300664872,30,135.68081058719014,0.25987334609201346,64.76633455881736
1061,66.9871345392326,uniform,3,2,0.838153363975183,0.27757226926824613,20,126.49811001645901,0.319873346161531,74.14342025507723
2143,66.9949779799788,two_point,3,4,0.9063787928528856,0.2611333157375998,30,136.596475415585,0.27987334604251757,64.1085851783089
1856,67.12075055807311,two_point,3,4,0.8744700390895197,0.12251068949200217,20,138.25273564984664,0.2998733459404013,62.80964267843228
1524,67.12506366854728,one_point,3,4,0.8167597847319894,0.24116335238556644,22,135.25561530435348,0.2798733461776882,65.83970235511067
1095,67.18237058576436,two_point,3,2,0.8464717554062305,0.24875992265256347,22,140.2537968082203,0.31987335193616906,60.97344159713661
1546,67.23402771534678,one_point,3,2,0.8888930061257847,0.236848693809216,20,123.46370578020381,0.2798733460973057,77.95850401973925
277,67.26914013229629,uniform,3,2,0.866327916162274,0.1297581326039139,20,142.01463532098245,0.27987334587775464,59.512911730028655
1619,67.29654221110373,one_point,3,2,0.8790168952501448,0.23035151042322288,22,130.86256157545338,0.29987334609570343,70.72719171176213
504,67.33419354491465,one_point,3,2,0.9059493718653685,0.27815618055614294,30,140.28666466280416,0.23987334601201143,61.47604262592779
1645,67.34857818709112,two_point,3,0,0.8980115395123404,0.2598615799097106,30,65.8168434901681,0.762123465626996,135.46676760547828
783,67.35109796597752,one_point,3,2,0.9104687580011683,0.2745876077517473,26,157.8754134328402,0.2798733476227068,43.89800711746966
1641,67.35383439260731,two_point,3,0,0.8961669999540687,0.2613156849898807,30,72.69593417115894,0.6990411114271718,128.66652789523582
1745,67.41620253502487,one_point,3,2,0.8461230682858062,0.11217861494320704,30,133.45079649794783,0.2998733462644627,68.4979377608623
982,67.47222861563198,uniform,3,4,0.9164018112390685,0.25522731048267283,26,143.2649367300121,0.339873346103734,58.81187577078013
1415,67.51305986359151,one_point,3,4,0.888258898461792,0.2283675281400135,30,142.15445715751443,0.2798733462570624,60.10484908700304
606,67.5133685594259,one_point,3,6,0.8381412773674503,0.21162094038119475,22,127.08050747544425,0.3398733459233475,75.1197248569101
1616,67.52127375005915,one_point,3,2,0.8998074522019582,0.24047453232133323,22,126.91716481214758,0.3398733460208681,75.306783092009
1052,67.53282107574185,one_point,3,2,0.9265607871324364,0.2697474775561832,22,147.03841148341706,0.23987334589917847,55.320178397909295
213,67.5577046175204,uniform,5,4,0.8381124833361737,0.2709493149626814,24,121.32392662960766,0.3198733463896842,81.02931387656386
428,67.56799246298681,uniform,3,6,0.8502961171905226,0.25015144632346775,28,139.87608057274826,0.27987334677313486,62.548023469439
1264,67.5823425854287,one_point,3,6,0.9200136388239231,0.22727603107966804,30,129.97290223513207,0.3598733461581463,72.4142521749959
333,67.6820381104988,one_point,3,2,0.9171021264193834,0.19825531871174218,30,142.50900143726153,0.25987334686447555,60.27723954737039
1392,67.76406530272219,one_point,4,2,0.8942139819919794,0.23740399809653104,30,132.5310764209656,0.2598733462610117,70.50124614093997
2053,67.8081159920628,one_point,3,2,0.8816203041340563,0.17570252125170926,26,157.72147371831437,0.25987334851460464,45.4430009093594
